participant,target,outer_fold,outer_folds,outer_train_size,outer_test_size,low_count,high_count,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,selection_fold,tuning_best_parameters,tuning_inner_balanced_accuracy,selection_validation_ba_fixed_050,selected_candidate
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,8,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.6234848484848485,0.5753968253968254,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.764141414141414,0.5019607843137255,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.6214646464646464,0.6862745098039216,False
P19,arousal,3,5,96,24,65,55,logreg,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.7494949494949495,0.6111111111111112,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,1,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.7502525252525253,0.5019607843137255,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,2,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.6563973063973064,0.615686274509804,False
P19,arousal,3,5,96,24,65,55,svm,all_eeg,all_channels,10,primary,120,3,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.7537878787878789,0.5396825396825397,False
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,1,"{""classifier__var_smoothing"": 1e-11}",0.7456228956228955,0.4980392156862745,False
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,2,"{""classifier__var_smoothing"": 1e-11}",0.5829124579124579,0.7156862745098038,False
P19,arousal,3,5,96,24,65,55,gnb,all_eeg,all_channels,10,primary,120,3,"{""classifier__var_smoothing"": 1e-11}",0.6444444444444445,0.6388888888888888,False
